features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.0",2.7344321225718144,6.199503702788218,2.924371018361001,10.705382631669053,2.832024942555772,10.903553049575512,3.0924881916959466,11.143943640351123,3.036893974889157,10.729535068252515
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.2",0.9439420781171092,1.7042688322715631,0.94195987946047,2.9607575531687056,0.9456556477282756,2.992751622201504,1.0069441699264814,3.1315086456026,0.9979762213613632,3.095181642451664
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.0",3.4230329165168576,6.707080370546138,3.563402507426886,11.361841255866961,3.6623398312536715,13.007790906499945,4.058242935920089,13.718599425030689,3.839855691533879,12.16346829194739
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.2",1.9641939611422463,3.7931256809189016,1.951627707911537,5.166997486562144,2.009914597263964,5.971996260211685,2.212329038508652,6.554679356812513,2.0906367067463982,5.772706751904559
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.4",0.9774097275500804,2.206508550178964,0.9783935760297504,2.052370327085026,0.9596287357704868,2.0841762855193298,1.0661730040196398,2.9367537218724857,1.0321568044112357,2.6626192029935867
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.0",4.36121157294767,7.696541113997732,4.455063599425598,11.979374638903382,4.634062691903272,14.329969551481964,5.128744391566497,15.311177905396262,4.798331181050868,13.205543855886235
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.2",3.1977181687892697,5.545950735180528,3.343375569882716,9.85172621945867,3.4352233502760434,10.777012387030997,3.7636864108520527,11.604659804149401,3.51652894161369,10.715623938374867
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.4",2.4091210213515155,4.2312089574351734,2.613196292601855,8.398754498460839,2.557557534891986,8.360239675345756,2.7928027859993976,9.195980270995666,2.6693154013610414,9.060882295076896
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.6",1.3173202376715225,2.0014541351019384,1.4509125973066712,4.4639310396656695,1.3840050737540406,4.3449367395599605,1.4404045086579882,4.36532640692166,1.39544637502711,4.362368261378111
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.0",7.8552282380388,13.084648711754019,7.824887941866766,18.895922858418537,8.248577152693743,20.93235780713729,8.692534007344277,21.353225130159046,8.151260681755947,18.98667287787465
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.2",7.299146958902837,12.716112995943792,7.392801339754982,18.718581813844953,7.764690916955661,19.930031591724397,8.034283341716725,20.181533827430748,7.4392829550234545,17.904349545987753
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.4",7.285690285223647,12.8063889477171,7.451960037732325,17.873715101790406,7.665517091802786,17.91417598365748,7.847937130840764,18.257117373267466,7.407154361832662,16.891475569157933
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.6",7.411296186897682,13.800191587369984,7.4988665187863806,15.838807317963324,7.70190854327891,15.802296153276355,7.616175209966973,15.468243136069296,7.203008900929848,13.109238181495442
"heartrate__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.8",7.88171901798654,16.800741206141538,7.670652405603146,16.386460936150957,8.14758177416744,17.464158829946662,7.937911768469182,17.161254626514836,7.575656294384407,13.642531409976616
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.2__ql_0.0",1.2453783819546227,5.858775067572879,1.1551091979389498,3.8532811359012062,1.0591598197016814,3.7923911346123766,1.251013339780802,5.568415055123347,1.1983961856196632,5.205448460035738
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.0",1.468723151957556,3.977760810821117,1.4234919181603738,3.409491278651672,1.3497030976377091,3.4515819917864747,1.5223934249954372,3.7910491407082487,1.5108264594514913,3.730595217550219
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.2",0.4475001236253256,0.95381554887534,0.4308723576738498,0.9164271219598348,0.4356708223616024,0.9428373006278032,0.4580825381731905,0.980703765545522,0.4591523190341015,0.9872969428557636
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.0",1.7986028646016583,3.8483729935038986,1.7579473013279299,3.3997685935709647,1.710062080787168,3.6530742111757095,1.909771833430224,4.1789475996977234,1.8515826294000304,3.7561939672830538
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.2",0.9316651755530352,1.960675151919956,0.90815890140773,1.7706262911974833,0.909051263509386,1.9132861167082191,0.9781372185769602,2.1608132036542402,0.9366447583339428,1.6282351253162528
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.4",0.4468508505773169,1.1278685440481888,0.45027963871778975,1.1177507030918428,0.4377893789794227,1.0370637217378242,0.4568621396211339,1.1217618864680503,0.4429408796490597,0.8306043417905372
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.0",2.2979279944781843,4.209231482671748,2.2295207234998817,3.643818062449314,2.2023733736321622,4.091383821607517,2.428075251149228,4.676381662142608,2.3242792511142203,4.0912293635970585
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.2",1.5566943437062848,2.6452308077845417,1.5554119199958636,2.6535368253199434,1.5514479319858658,2.8778556728329017,1.6580214634308363,3.1794096405556345,1.5565138482219751,2.6159483201120115
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.4",1.1191130663165345,1.9180075583326524,1.1591804169188948,2.1560503190870133,1.1155271015864705,1.9748562619645131,1.1667077591078536,2.0923519792907657,1.1115854866077581,1.8842509828703344
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.6",0.588444666091946,0.9569639484883798,0.6175590437332386,1.126992052738843,0.5930858237940982,1.0929590801194309,0.6125919204129942,1.0380160972556265,0.5944170307506953,1.0502006861898885
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.0",4.559272711439356,7.882021026193733,4.313384304347259,7.4710606721609025,4.472757132458488,8.085733408163778,4.6324838379576185,7.836853590691018,4.396769810073608,6.822580293894883
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.2",4.135131495534916,7.542104023370432,3.9784645348356857,7.288914533501414,4.167930988668411,7.7539370724046695,4.190389415535304,7.25944491491723,3.8946610864165585,5.581912799079027
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.4",4.059068110026468,7.570753667778983,3.969254608782117,7.394944030203968,4.130673330334243,7.613464548399776,4.0982662664590785,7.235993884561789,3.8531459139493824,5.748376517762018
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.6",4.081420005910356,8.40426759580405,4.01127174954449,8.165662910798437,4.215043805783882,8.615490975967091,4.1285246075496245,8.377874211338582,3.902472938408353,6.598455886239089
"heartrate__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.8",4.2034468308230934,10.473441825585024,4.048799961108502,9.76842753577808,4.436752641256676,11.174059486700306,4.285538827711144,10.898695101344346,4.080821246028611,8.701377018024269
heartrate__cid_ce__normalize_false,47.925046060111725,31.54142709502632,47.373440426997064,32.166932943484554,47.9138895691008,34.06951118343214,49.30935743247885,34.800909929160774,48.41686948548561,32.734009956347215
heartrate__cid_ce__normalize_true,10.162844619876974,5.072592397615669,9.972832607677068,4.884508886523479,9.996812652289439,4.98624181308585,10.223275284747825,5.143406282160446,10.081550896353995,5.092027817823058
heartrate__count_above_mean,194.61600928074245,44.54830025822299,195.52686084142394,44.083083776647946,194.70961682945156,43.49775334006682,194.8350082686681,43.70274776584705,195.758479979597,42.82460173524544
heartrate__count_below_mean,224.77365300335137,44.74915985689744,224.18174757281554,44.17628531970799,224.5817680941648,43.73736747311037,224.884747487597,43.79315790689845,223.7421576128539,42.990186840571525
"heartrate__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",-0.039438184179254585,6.6486485072151735,-0.13242484821760875,6.594662569405269,0.022941859224414725,6.511915891168614,-0.01563981653246982,6.7045633737022605,-0.08428676636718857,6.534995625751443
"heartrate__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",-0.004127399726633478,10.904298677568171,-0.1860444832097096,10.777672725679913,0.0371424161179164,10.522619408452726,0.0008738836071831205,10.811960460821526,-0.11015405902896763,10.675810543983149
"heartrate__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",0.025370558708845685,2.3185694759991367,0.02724824531260094,2.1228880520488262,0.06725963124206855,2.3109776125960084,0.022103568944692918,2.2531345793717565,0.002601164726447396,2.1646605047088183
"heartrate__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)",-0.020723830307081643,4.018276582012853,0.010597621835708988,3.785348624503053,0.07315686834453386,4.0239330271384235,0.030685198967270563,3.982540931663273,0.010899017788347736,3.8232687283821942
"heartrate__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",136.28219876061624,28.006818775577887,135.59257225788423,27.704219570152468,136.62980009087738,28.581972154940253,135.33741073098264,28.190415253468174,136.1469091031434,28.241063658175865
"heartrate__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",140.14170650209618,30.88246868574697,139.4707291517732,30.447902565675484,140.57805668130942,31.307807819919898,139.21937406945574,30.96625163859231,139.9866369252195,30.80971211873721
"heartrate__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",-0.007546640158397423,3.4436591697504233,-0.009097833218365086,3.417276298980513,-0.01647968626470722,3.3880397711981947,-0.007963161614402796,3.5750872324758567,-0.0184687259461374,3.3462475114390564
"heartrate__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",42.919054060889785,10.1423326345133,42.61345127465669,10.145749310419475,42.92500033001514,10.329737249974276,42.556971733264454,10.313441810154053,42.77893474205619,10.225361950354293
"heartrate__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",134.96446832053712,27.761313075842963,134.2961007129563,27.43922382918007,135.30290796577248,28.343259211457802,134.02712779639913,27.935189411436486,134.83967103866908,27.977251230861114
"heartrate__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",150.16469293122987,32.71521025991828,149.464890791694,32.243740570679215,150.62760183333455,33.20462704440184,149.17569555383332,32.80537339640331,150.00730125948897,32.64856753430612
"heartrate__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",0.02895198459459157,3.490870292709493,0.02467600806252888,3.4419516886086647,-0.0038019833973628437,3.424289773792652,-0.0008866140089509867,3.666885562417978,-0.0032965626146773262,3.4236370340695306
"heartrate__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",31.012299063430763,8.430084529425116,30.752326110724997,8.423157904426638,30.956595699696454,8.522348668885702,30.7137091343132,8.606020777331741,30.87295720237709,8.430471268555111
"heartrate__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",131.23384858927994,27.078442966409305,130.6009572897482,26.74168663015825,131.559745185075,27.65228284359918,130.32242594148465,27.238811562915625,131.12348743263408,27.269417953767878
"heartrate__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",159.17639305874974,34.375094745093534,158.45225927942658,33.86970450972628,159.66271528227233,34.92248540160536,158.1273315361587,34.47049802722716,159.01713753720267,34.31263998011812
"heartrate__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",0.05893263281307544,3.5274895831748365,0.031852205474418915,3.4801267678159333,6.27374404640511e-06,3.4218250579202043,0.007525747318073061,3.6167261338203,0.002395184303289623,3.4102247437749837
"heartrate__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",21.363853033189766,7.3051030029005934,21.14916581207845,7.257897800010482,21.266214942875195,7.309736717264097,21.12191715917404,7.455315361808222,21.237658147124986,7.227447370051193
"heartrate__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",125.45704208584776,26.03296413731407,124.87191380452423,25.686634785502076,125.768267778959,26.584577876042644,124.58764853041555,26.17716491916326,125.364561665339,26.193537854186626
"heartrate__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",167.13893868476302,35.85074169145078,166.39501734014505,35.314753628438346,167.64543480459838,36.44998103201756,166.03665591688332,35.950352562670304,166.9782565033738,35.7907551684271
"heartrate__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)",0.06963594575471584,3.5501287689589147,0.012253484622009272,3.4448710258856865,-0.008491338271264408,3.4038371897905955,0.01817294670166415,3.5709972806257007,-0.002328516919672925,3.3286298848764253
"heartrate__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",14.054247441655505,6.6679286439173815,13.884086739755373,6.593687751843345,13.93655295024972,6.630709462625557,13.8624454371998,6.7808266968031,13.953177736735704,6.561428192894166
"heartrate__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",118.03601783839531,24.707073423629087,117.50864992504415,24.356623735149697,118.33156972738152,25.223345390781642,117.22201770942051,24.833904070652398,117.96418631776092,24.833095101298987
"heartrate__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",174.02589730844798,37.134128500341724,173.26673746338406,36.5711354147129,174.54927049194038,37.77907335097865,172.8774036365704,37.237002759829295,173.86420359617603,37.075089013276035
"heartrate__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",0.058563139108840666,3.6023376095131137,-0.0034995883975203644,3.3753069949664565,-0.016688636528568185,3.414622870340806,0.026287475597861317,3.5362237814728585,-0.0043145850852515395,3.359087052356866
"heartrate__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",8.842399194463582,6.3404967996966874,8.716088555131519,6.293391872083861,8.725967605005055,6.324899742182306,8.695631031199847,6.437051698499068,8.776074723428561,6.275927901875599
"heartrate__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",22.322320792884547,8.446682090963199,22.125499769132954,8.437015501400246,22.444476966104965,8.335724292253095,22.193742843731528,8.529800135396558,22.25963776385879,8.41455278251341
"heartrate__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",15.854762118622991,11.791871748680204,15.612457455165643,11.67717339617518,15.942072167459614,11.4325646149784,15.75502336340482,11.725451726321467,15.741917514671071,11.56303463810922
"heartrate__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",45.61608101668232,9.54343613753514,45.461951022264174,9.351367030304552,45.83348601622101,9.716683781478471,45.351864317477464,9.562085635784818,45.59346596153965,9.550969598327509
"heartrate__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",31.229806272628835,7.818496242608822,31.13391288713096,7.600987594085529,31.43355465779331,7.855700327054554,31.08628978398838,7.800222045573496,31.2551555530285,7.732603080125532
"heartrate__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",44.019570385291615,11.555562553153793,43.721883186388176,11.532489090195227,44.19683529657773,11.55196411561301,43.74156649995059,11.661083212283337,43.93926379258921,11.604346414928072
"heartrate__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)",31.595297591178056,13.334559654806945,31.29405836776459,13.210208663723087,31.72804268535351,13.049803272846804,31.39156853700047,13.29649821229834,31.475988559471503,13.123232230326787
"heartrate__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",62.16278741793723,12.682315091639929,61.963201357762834,12.47559997646617,62.42600848926704,12.920701163213351,61.82002495409622,12.722550014256106,62.17106649900533,12.73375133372206
